Zone,sZip,cZip,CarrierName,Weight,charge_display,estimated_display,Savings
3,41048,49254,FEDEX,5,$16.45 ,$10.89 ,$5.56 
3,41048,60148,FEDEX,2,$21.70 ,$8.78 ,$12.92 
3,41048,49321,FEDEX,5,$14.20 ,$13.60 ,$0.60 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,16504,FEDEX,4,$17.28 ,$15.69 ,$1.59 
3,41048,49117,FEDEX,3,$20.19 ,$8.11 ,$12.08 
3,41048,48307,FEDEX,2,$14.20 ,$10.30 ,$3.90 
3,41048,15333,FEDEX,16,$20.68 ,$8.11 ,$12.57 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,37207,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,46628,41048,FEDEX,4,$13.06 ,$9.64 ,$3.42 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,53066,FEDEX,5,$14.20 ,$9.67 ,$4.53 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,48911,FEDEX,4,$14.22 ,$13.87 ,$0.35 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,49512,FEDEX,4,$14.20 ,$10.05 ,$4.15 
3,41048,37919,FEDEX,4,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,60609,FEDEX,2,$16.95 ,$9.37 ,$7.58 
3,41048,28704,FEDEX,7,$14.17 ,$10.93 ,$3.24 
2,41048,40229,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,38462,FEDEX,1,$19.69 ,$8.11 ,$11.58 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,62025,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,37804,FEDEX,5,$14.20 ,$11.39 ,$2.81 
3,41048,37402,FEDEX,6,$18.04 ,$12.42 ,$5.62 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,60607,FEDEX,6,$28.75 ,$18.38 ,$10.37 
3,41048,15205,FEDEX,3,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,25302,FEDEX,5,$14.20 ,$14.08 ,$0.12 
3,41048,15217,FEDEX,2,$14.20 ,$9.55 ,$4.65 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,53142,41048,FEDEX,9.2,$13.81 ,$10.72 ,$3.09 
3,41048,62269,FEDEX,1,$14.20 ,$9.74 ,$4.46 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,60446,FEDEX,3,$17.90 ,$9.06 ,$8.84 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,48912,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,48030,FEDEX,5,$14.20 ,$9.39 ,$4.81 
3,41048,63123,FEDEX,9,$29.52 ,$27.94 ,$1.58 
3,41048,46635,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,44311,FEDEX,1,$14.15 ,$8.11 ,$6.04 
2,41048,45804,FEDEX,4,$14.15 ,$11.80 ,$2.35 
3,41048,49417,FEDEX,2,$17.96 ,$11.31 ,$6.65 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,15137,FEDEX,2,$14.20 ,$9.60 ,$4.60 
3,41048,26547,FEDEX,2,$16.45 ,$8.11 ,$8.34 
3,41048,49117,FEDEX,6,$20.63 ,$14.53 ,$6.10 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,44311,FEDEX,1,$45.56 ,$8.11 ,$37.45 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,46526,FEDEX,2,$16.92 ,$8.11 ,$8.81 
3,41048,46614,FEDEX,2,$16.92 ,$12.69 ,$4.23 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,63123,FEDEX,9,$29.52 ,$27.94 ,$1.58 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,53144,FEDEX,4,$14.20 ,$11.46 ,$2.74 
3,41048,60007,FEDEX,2,$14.22 ,$8.11 ,$6.11 
2,41048,46032,FEDEX,5,$21.13 ,$17.57 ,$3.56 
2,41048,45741,FEDEX,5,$16.96 ,$15.57 ,$1.39 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
2,41048,29607,FEDEX,3.2,$14.29 ,$14.20 ,$0.09 
2,41048,1569,FEDEX,5,$14.22 ,$8.43 ,$5.79 
3,41048,49098,FEDEX,1,$16.43 ,$8.11 ,$8.32 
3,41048,15120,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,15203,FEDEX,2,$14.20 ,$9.69 ,$4.51 
3,41048,37211,FEDEX,1,$14.20 ,$8.11 ,$6.09 
2,41048,29607,FEDEX,1.9,$13.42 ,$8.43 ,$4.99 
3,41048,47620,FEDEX,7,$22.35 ,$12.56 ,$9.79 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
2,41048,41042,FEDEX,4,$14.20 ,$10.46 ,$3.74 
3,41048,48329,FEDEX,2,$14.22 ,$8.43 ,$5.79 
3,41048,37067,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,48038,FEDEX,3,$22.71 ,$15.71 ,$7.00 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,41048,FEDEX,0,$14.60 ,$8.11 ,$6.49 
3,41048,48111,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
2,41048,43230,FEDEX,1,$13.06 ,$8.11 ,$4.95 
3,41048,48033,FEDEX,7,$18.43 ,$16.39 ,$2.04 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,53072,FEDEX,1,$14.15 ,$8.11 ,$6.04 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
2,41048,45036,FEDEX,3,$19.65 ,$13.35 ,$6.30 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.7,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,49037,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,53177,FEDEX,2,$14.22 ,$8.11 ,$6.11 
2,41048,60420,FEDEX,2,$16.90 ,$8.11 ,$8.79 
2,41048,41051,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,48650,FEDEX,5,$16.43 ,$8.11 ,$8.32 
2,41048,43202,FEDEX,2,$21.13 ,$8.11 ,$13.02 
3,41048,46507,FEDEX,1,$16.87 ,$8.11 ,$8.76 
3,41048,60473,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,53190,FEDEX,6,$29.06 ,$17.97 ,$11.09 
3,41048,16507,FEDEX,2,$21.81 ,$8.11 ,$13.70 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,63136,FEDEX,5,$17.96 ,$9.61 ,$8.35 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,44137,FEDEX,2,$17.90 ,$8.58 ,$9.32 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
2,41048,43223,FEDEX,4,$14.15 ,$8.11 ,$6.04 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
2,41048,41031,FEDEX,2,$24.47 ,$8.11 ,$16.36 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,27105,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,44139,FEDEX,5,$21.13 ,$12.45 ,$8.68 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,53142,41048,FEDEX,7.5,$13.81 ,$8.74 ,$5.07 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,26287,FEDEX,1,$19.69 ,$8.11 ,$11.58 
2,41048,45504,FEDEX,1,$17.90 ,$8.11 ,$9.79 
3,41048,46628,FEDEX,0,$14.17 ,$8.11 ,$6.06 
2,41048,29607,FEDEX,1.6,$12.89 ,$8.11 ,$4.78 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,62568,FEDEX,1,$16.43 ,$8.11 ,$8.32 
3,41048,44667,FEDEX,6,$25.90 ,$15.12 ,$10.78 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,53142,41048,FEDEX,48.5,$77.58 ,$56.50 ,$21.08 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,37932,40213,FEDEX,17,$27.67 ,$9.82 ,$17.85 
3,41048,60420,FEDEX,2,$16.96 ,$8.11 ,$8.85 
3,41048,62959,FEDEX,5,$17.99 ,$14.17 ,$3.82 
3,41048,62521,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,60614,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,42266,FEDEX,5,$25.47 ,$23.76 ,$1.71 
2,41048,43054,FEDEX,3,$14.22 ,$8.11 ,$6.11 
3,41048,63123,FEDEX,9,$29.52 ,$27.94 ,$1.58 
3,41048,62294,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,47620,FEDEX,7,$22.35 ,$12.56 ,$9.79 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,48188,FEDEX,5,$21.13 ,$20.07 ,$1.06 
3,41048,37122,FEDEX,2,$14.15 ,$8.11 ,$6.04 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
2,41048,45211,FEDEX,0,$21.54 ,$8.11 ,$13.43 
3,41048,62062,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,60531,FEDEX,2,$16.96 ,$8.11 ,$8.85 
2,41048,49010,FEDEX,0,$16.43 ,$8.11 ,$8.32 
3,41048,37122,FEDEX,4,$14.22 ,$9.02 ,$5.20 
2,41048,40213,FEDEX,0,$14.60 ,$8.11 ,$6.49 
2,41048,40209,FEDEX,1,$25.40 ,$8.11 ,$17.29 
3,37932,40213,FEDEX,17,$27.67 ,$9.82 ,$17.85 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,37406,FEDEX,7,$14.20 ,$9.21 ,$4.99 
3,41048,48084,FEDEX,4,$14.20 ,$12.06 ,$2.14 
3,41048,53158,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,48108,FEDEX,6,$14.20 ,$11.42 ,$2.78 
2,41048,41042,FEDEX,7,$21.58 ,$18.31 ,$3.27 
3,41048,37211,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,60564,FEDEX,6,$24.90 ,$22.50 ,$2.40 
3,41048,49001,FEDEX,4,$14.20 ,$13.74 ,$0.46 
3,41048,60064,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,37024,FEDEX,10,$20.33 ,$9.61 ,$10.72 
3,41048,53208,FEDEX,2,$16.92 ,$8.11 ,$8.81 
3,41048,60050,FEDEX,3,$17.96 ,$8.11 ,$9.85 
3,41048,42101,FEDEX,7,$14.22 ,$11.30 ,$2.92 
3,41048,60607,FEDEX,2,$14.20 ,$8.11 ,$6.09 
2,41048,40222,FEDEX,1,$17.90 ,$8.11 ,$9.79 
3,41048,44308,FEDEX,1,$16.87 ,$8.11 ,$8.76 
3,41048,60642,FEDEX,12,$25.35 ,$20.50 ,$4.85 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
2,41048,41011,FEDEX,0,$21.46 ,$8.11 ,$13.35 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,44311,FEDEX,1,$14.15 ,$8.11 ,$6.04 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
3,41048,47710,FEDEX,5,$14.20 ,$13.48 ,$0.72 
3,41048,49091,FEDEX,2,$16.45 ,$9.37 ,$7.08 
3,41048,15437,FEDEX,2,$20.23 ,$8.11 ,$12.12 
3,41048,15217,FEDEX,2,$14.20 ,$9.55 ,$4.65 
2,41048,43125,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,15220,FEDEX,2,$14.20 ,$9.86 ,$4.34 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
2,41048,40218,FEDEX,2,$15.75 ,$8.11 ,$7.64 
3,41048,49007,FEDEX,2,$20.73 ,$9.40 ,$11.33 
3,41048,15220,FEDEX,2,$14.20 ,$9.86 ,$4.34 
3,41048,1757,FEDEX,1,$14.20 ,$8.11 ,$6.09 
3,41048,63366,FEDEX,5,$17.90 ,$15.27 ,$2.63 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,48329,FEDEX,2,$14.20 ,$8.43 ,$5.77 
2,41048,43319,FEDEX,2,$20.65 ,$8.11 ,$12.54 
3,41048,48315,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,37072,FEDEX,1,$17.96 ,$9.48 ,$8.48 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,44311,FEDEX,1,$14.15 ,$8.11 ,$6.04 
2,41048,46268,FEDEX,4,$14.22 ,$13.00 ,$1.22 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
3,41048,53181,FEDEX,12,$33.88 ,$8.11 ,$25.77 
3,41048,53158,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,49512,41048,FEDEX,4,$19.50 ,$8.11 ,$11.39 
3,41048,48111,FEDEX,1,$14.15 ,$8.11 ,$6.04 
3,41048,60185,FEDEX,11,$21.41 ,$19.91 ,$1.50 
3,41048,49464,FEDEX,2,$14.15 ,$8.11 ,$6.04 
3,41048,44145,FEDEX,2,$17.96 ,$8.11 ,$9.85 
2,41048,46218,FEDEX,6,$15.32 ,$15.17 ,$0.15 
3,41048,53158,FEDEX,5,$14.20 ,$10.90 ,$3.30 
3,41048,16504,FEDEX,2,$16.92 ,$8.11 ,$8.81 
3,41048,60185,FEDEX,11,$21.41 ,$19.91 ,$1.50 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,33334,34476,FEDEX,15,$43.01 ,$25.25 ,$17.76 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,44076,41048,FEDEX,1,$18.06 ,$8.11 ,$9.95 
3,41048,53403,FEDEX,3,$16.87 ,$8.11 ,$8.76 
3,41048,60048,FEDEX,3,$14.20 ,$10.86 ,$3.34 
3,41048,37209,FEDEX,5,$28.75 ,$16.00 ,$12.75 
3,41048,61602,FEDEX,1.7,$8.59 ,$8.11 ,$0.48 
3,41048,48209,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,60602,FEDEX,2,$14.15 ,$8.11 ,$6.04 
3,41048,53184,FEDEX,2,$19.19 ,$8.11 ,$11.08 
3,41048,37013,FEDEX,2,$14.20 ,$8.11 ,$6.09 
3,41048,28704,FEDEX,9,$19.76 ,$14.05 ,$5.71 
3,41048,61602,FEDEX,1.8,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,47620,FEDEX,2,$19.16 ,$8.11 ,$11.05 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,37209,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,44122,FEDEX,2,$14.22 ,$9.20 ,$5.02 
3,41048,48033,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,37027,FEDEX,1,$14.22 ,$8.11 ,$6.11 
3,41048,15232,FEDEX,2,$14.20 ,$10.52 ,$3.68 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,43528,FEDEX,7,$25.38 ,$22.65 ,$2.73 
3,41048,37209,FEDEX,1,$17.96 ,$8.11 ,$9.85 
3,41048,61602,FEDEX,1.9,$10.73 ,$8.11 ,$2.62 
3,53142,41048,FEDEX,53.9,$89.69 ,$62.79 ,$26.90 
2,41048,29607,FEDEX,2.4,$13.79 ,$10.65 ,$3.14 
3,41048,48111,FEDEX,4,$14.20 ,$12.35 ,$1.85 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,41048,37421,FEDEX,4,$17.96 ,$8.11 ,$9.85 
3,41048,61602,FEDEX,2,$8.59 ,$8.11 ,$0.48 
3,37932,40213,FEDEX,17,$27.67 ,$9.82 ,$17.85 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,60585,FEDEX,2,$14.22 ,$8.11 ,$6.11 
3,41048,61602,FEDEX,2,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61602,FEDEX,1.8,$10.73 ,$8.11 ,$2.62 
3,41048,61602,FEDEX,1.9,$8.59 ,$8.11 ,$0.48 
3,41048,61114,FEDEX,2,$14.15 ,$8.11 ,$6.04 
3,41048,49418,FEDEX,3,$17.01 ,$8.11 ,$8.90 
3,41048,60188,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,41048,FEDEX,0.6,$12.22 ,$8.11 ,$4.11 
3,41048,60411,FEDEX,3,$13.30 ,$8.11 ,$5.19 
2,41048,28277,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,15401,FEDEX,6,$22.40 ,$17.01 ,$5.39 
3,41048,28704,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,60118,FEDEX,2,$17.01 ,$9.23 ,$7.78 
3,41048,37214,FEDEX,3,$18.64 ,$10.17 ,$8.47 
3,41048,48043,FEDEX,7,$11.89 ,$8.49 ,$3.40 
3,41048,44110,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,60440,FEDEX,4,$11.89 ,$11.50 ,$0.39 
3,41048,63119,FEDEX,1.4,$11.12 ,$8.11 ,$3.01 
3,41048,48120,FEDEX,2,$86.74 ,$8.11 ,$78.63 
3,41048,41048,FEDEX,3,$15.53 ,$9.40 ,$6.13 
3,41048,60007,FEDEX,2,$11.89 ,$8.11 ,$3.78 
2,41048,29607,FEDEX,2.7,$13.57 ,$11.98 ,$1.59 
2,41048,46208,FEDEX,2,$18.64 ,$8.11 ,$10.53 
2,41048,29607,FEDEX,2.5,$13.57 ,$11.09 ,$2.48 
3,41048,60527,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,41048,60007,FEDEX,4,$11.89 ,$11.39 ,$0.50 
2,41048,29607,FEDEX,2.5,$13.57 ,$11.09 ,$2.48 
3,41048,37110,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,29607,FEDEX,2.6,$13.57 ,$11.54 ,$2.03 
3,41048,60005,FEDEX,6,$26.03 ,$11.40 ,$14.63 
3,41048,37312,FEDEX,2,$15.39 ,$8.11 ,$7.28 
3,33334,32819,FEDEX,18,$148.53 ,$30.30 ,$118.23 
3,41048,2777,FEDEX,5,$17.11 ,$12.81 ,$4.30 
2,41048,43358,FEDEX,6,$13.77 ,$8.11 ,$5.66 
3,41048,60563,FEDEX,1,$11.89 ,$8.11 ,$3.78 
3,41048,38583,FEDEX,3,$13.40 ,$8.11 ,$5.29 
2,41048,42518,FEDEX,1,$17.27 ,$8.11 ,$9.16 
3,41048,63147,FEDEX,2,$11.89 ,$8.11 ,$3.78 
2,41048,40258,FEDEX,3,$32.95 ,$8.11 ,$24.84 
3,33334,32819,FEDEX,18,$148.53 ,$30.30 ,$118.23 
2,41048,25703,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,33334,32819,FEDEX,4,$49.28 ,$8.11 ,$41.17 
3,41048,15201,FEDEX,4,$11.89 ,$10.95 ,$0.94 
2,41048,46231,FEDEX,3,$14.82 ,$8.92 ,$5.90 
3,33334,32819,FEDEX,18,$148.53 ,$30.30 ,$118.23 
3,33334,32819,FEDEX,24,$216.16 ,$40.41 ,$175.75 
3,41048,60420,FEDEX,1,$13.77 ,$8.11 ,$5.66 
2,70732,19807,FEDEX,1,$11.61 ,$8.11 ,$3.50 
2,41048,47591,FEDEX,2,$13.40 ,$11.12 ,$2.28 
3,41048,16531,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,70732,26681,FEDEX,1,$13.91 ,$11.74 ,$2.17 
2,41048,45601,FEDEX,12,$103.06 ,$31.47 ,$71.59 
3,41048,60030,FEDEX,2,$11.89 ,$8.11 ,$3.78 
3,33334,32819,FEDEX,18,$148.53 ,$30.30 ,$118.23 
3,33334,32819,FEDEX,9,$58.24 ,$15.15 ,$43.09 
3,33334,32819,FEDEX,18,$148.53 ,$30.30 ,$118.23 
2,41048,46038,FEDEX,3,$15.39 ,$12.69 ,$2.70 
2,41048,45601,FEDEX,12,$103.06 ,$31.47 ,$71.59 
3,33334,32819,FEDEX,5,$17.81 ,$8.42 ,$9.39 
3,41048,48187,FEDEX,2,$13.30 ,$8.11 ,$5.19 
3,41048,61021,FEDEX,5,$15.26 ,$14.88 ,$0.38 
3,41048,44110,FEDEX,6,$17.04 ,$8.29 ,$8.75 
3,41048,44017,FEDEX,2,$13.30 ,$8.11 ,$5.19 
3,41048,44110,FEDEX,14,$22.86 ,$19.35 ,$3.51 
3,41048,37403,FEDEX,8,$20.00 ,$19.78 ,$0.22 
3,41048,60126,FEDEX,2,$13.30 ,$8.11 ,$5.19 
2,41048,47106,FEDEX,7,$13.40 ,$9.70 ,$3.70 
3,41048,37403,FEDEX,4,$13.74 ,$9.89 ,$3.85 
3,41048,46635,FEDEX,2,$11.89 ,$8.11 ,$3.78 
2,41048,40258,FEDEX,4,$11.89 ,$9.16 ,$2.73 
3,33334,32819,FEDEX,9,$23.81 ,$15.15 ,$8.66 
3,41048,44087,FEDEX,3,$13.30 ,$12.16 ,$1.14 
2,41048,46738,FEDEX,50.6,$136.06 ,$125.78 ,$10.28 
3,41048,44512,FEDEX,2,$11.89 ,$9.67 ,$2.22 
2,41048,43724,FEDEX,5,$16.90 ,$14.80 ,$2.10 
3,41048,63119,FEDEX,2,$23.76 ,$8.13 ,$15.63 
2,41048,46738,FEDEX,50.8,$136.06 ,$126.28 ,$9.78 
3,41048,48359,FEDEX,1,$15.39 ,$8.11 ,$7.28 
3,41048,48116,FEDEX,2,$15.39 ,$8.37 ,$7.02 
3,41048,60143,FEDEX,6,$11.89 ,$10.98 ,$0.91 
2,41048,25504,FEDEX,3,$11.89 ,$8.11 ,$3.78 
3,41048,53083,FEDEX,1,$15.34 ,$8.11 ,$7.23 
3,41048,48116,FEDEX,1,$15.39 ,$8.11 ,$7.28 
3,41048,53144,FEDEX,2,$11.85 ,$8.11 ,$3.74 
2,41048,44813,FEDEX,1,$16.86 ,$8.11 ,$8.75 
3,41048,60639,FEDEX,4,$15.39 ,$8.21 ,$7.18 
3,41048,48708,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,48108,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,48108,FEDEX,3,$11.85 ,$8.11 ,$3.74 
3,41048,37403,FEDEX,4,$13.70 ,$9.89 ,$3.81 
2,41048,46714,FEDEX,3,$11.85 ,$9.44 ,$2.41 
3,41048,48108,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,63026,FEDEX,5,$11.85 ,$10.13 ,$1.72 
2,41048,45150,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,27101,FEDEX,5,$13.70 ,$10.44 ,$3.26 
2,41048,45601,FEDEX,4,$15.34 ,$10.49 ,$4.85 
3,41048,61434,FEDEX,5,$13.74 ,$9.18 ,$4.56 
3,41048,27101,FEDEX,1,$13.27 ,$8.11 ,$5.16 
3,41048,53186,FEDEX,1,$15.34 ,$8.11 ,$7.23 
2,41048,46254,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,62923,FEDEX,4,$25.24 ,$11.39 ,$13.85 
3,41048,37421,FEDEX,7,$18.58 ,$14.19 ,$4.39 
3,41048,44146,FEDEX,1,$15.34 ,$8.11 ,$7.23 
3,41048,63130,FEDEX,2,$20.00 ,$16.25 ,$3.75 
3,41048,60654,FEDEX,2,$13.36 ,$8.50 ,$4.86 
2,41048,41094,FEDEX,0,$20.90 ,$8.11 ,$12.79 
3,41048,60624,FEDEX,1,$15.34 ,$8.11 ,$7.23 
3,41048,53154,FEDEX,4,$13.59 ,$9.86 ,$3.73 
3,41048,37421,FEDEX,1,$11.85 ,$8.11 ,$3.74 
3,41048,62886,FEDEX,1,$25.24 ,$8.11 ,$17.13 
3,41048,53158,FEDEX,2,$11.85 ,$8.11 ,$3.74 
3,41048,15650,FEDEX,2,$11.85 ,$8.11 ,$3.74 
